TRIP_ID,ORDER_ID,AGENT_ID,PICKUP_TIME,DROP_TIME,DISTANCE_KM,ESTIMATED_TIME_MIN,ACTUAL_TIME_MIN,SLA_BREACH_FLAG
20780,27714,9,2024-11-23 11:47:00,2024-11-23 12:34:00,7.31,20,47,1
20781,27715,349,2023-11-26 12:13:00,2023-11-26 12:34:00,7.41,30,21,0
20782,27716,368,2024-11-27 03:34:00,2024-11-27 04:12:00,4.0,30,38,1
20783,27718,391,2023-01-24 20:27:00,2023-01-24 21:20:00,7.4,35,53,1
20784,27719,25,2024-08-21 12:56:00,2024-08-21 13:13:00,2.15,25,17,0
20785,27720,666,2023-11-21 19:29:00,2023-11-21 19:52:00,6.37,20,23,0
20786,27722,80,2023-09-08 10:09:00,2023-09-08 10:47:00,8.56,20,38,1
20787,27724,135,2023-10-23 14:33:00,2023-10-23 15:16:00,5.03,30,43,1
20788,27725,165,2024-10-04 22:27:00,2024-10-04 23:03:00,5.34,35,36,0
20789,27727,131,2023-11-11 20:13:00,2023-11-11 20:22:00,1.09,30,9,0
20790,27728,357,2023-09-02 10:18:00,2023-09-02 11:10:00,5.63,35,52,1
20791,27729,749,2023-06-07 03:43:00,2023-06-07 03:47:00,11.42,35,4,0
20792,27731,649,2024-07-22 11:51:00,2024-07-22 12:17:00,5.08,30,26,0
20793,27732,535,2024-11-12 07:51:00,2024-11-12 08:31:00,9.88,25,40,1
20794,27733,77,2024-07-21 23:50:00,2024-07-22 00:30:00,9.46,25,40,1
20795,27734,796,2023-05-30 17:10:00,2023-05-30 17:22:00,8.82,25,12,0
20796,27737,298,2024-04-13 15:22:00,2024-04-13 16:04:00,4.99,30,42,1
20797,27738,4,2023-03-20 03:21:00,2023-03-20 04:08:00,5.26,20,47,1
20798,27739,160,2023-06-21 11:20:00,2023-06-21 12:04:00,4.24,35,44,1
20799,27740,337,2023-06-03 04:55:00,2023-06-03 05:11:00,4.88,30,16,0
20800,27741,149,2024-04-02 16:20:00,2024-04-02 16:46:00,9.57,30,26,0
20801,27742,4,2023-02-13 18:26:00,2023-02-13 19:05:00,5.56,25,39,1
20802,27743,667,2024-11-03 04:46:00,2024-11-03 05:22:00,1.61,25,36,1
20803,27744,293,2023-05-14 17:43:00,2023-05-14 18:09:00,4.88,20,26,1
20804,27745,386,2023-07-24 13:18:00,2023-07-24 13:52:00,5.43,30,34,0
20805,27747,796,2023-09-27 09:58:00,2023-09-27 10:27:00,1.18,35,29,0
20806,27750,738,2023-04-24 09:52:00,2023-04-24 10:22:00,6.78,35,30,0
20807,27751,614,2023-08-17 10:21:00,2023-08-17 10:32:00,9.19,30,11,0
20808,27752,639,2024-08-20 14:36:00,2024-08-20 14:47:00,3.31,25,11,0
20809,27753,66,2024-08-19 20:10:00,2024-08-19 20:22:00,3.0,20,12,0
20810,27754,584,2024-12-19 14:37:00,2024-12-19 15:29:00,6.35,20,52,1
20811,27755,321,2023-07-05 17:30:00,2023-07-05 18:04:00,2.51,25,34,1
20812,27756,206,2024-11-15 03:30:00,2024-11-15 04:09:00,7.35,20,39,1
20813,27757,12,2023-05-29 02:46:00,2023-05-29 03:08:00,10.76,35,22,0
20814,27758,146,2023-07-30 18:08:00,2023-07-30 18:53:00,3.22,25,45,1
20815,27759,227,2023-11-28 01:46:00,2023-11-28 02:14:00,3.61,20,28,1
20816,27760,476,2024-12-26 03:47:00,2024-12-26 04:09:00,8.94,30,22,0
20817,27761,355,2023-06-16 00:08:00,2023-06-16 00:43:00,10.54,30,35,0
20818,27762,274,2024-04-16 23:22:00,2024-04-16 23:54:00,1.38,25,32,1
20819,27763,533,2024-05-25 04:16:00,2024-05-25 04:59:00,3.61,25,43,1
20820,27764,299,2023-04-07 07:13:00,2023-04-07 07:47:00,3.94,30,34,0
20821,27769,375,2023-03-25 05:23:00,2023-03-25 05:33:00,7.11,25,10,0
20822,27773,732,2023-08-05 10:16:00,2023-08-05 10:48:00,11.3,35,32,0
20823,27774,418,2024-02-28 07:07:00,2024-02-28 07:47:00,6.56,20,40,1
20824,27776,532,2024-07-09 06:08:00,2024-07-09 06:50:00,5.39,30,42,1
20825,27777,228,2024-09-22 02:34:00,2024-09-22 03:19:00,2.6,20,45,1
20826,27779,22,2023-04-09 07:05:00,2023-04-09 07:12:00,4.13,35,7,0
20827,27780,739,2023-07-20 21:49:00,2023-07-20 22:29:00,4.32,30,40,1
20828,27781,759,2024-01-08 05:11:00,2024-01-08 05:21:00,5.42,35,10,0
20829,27782,240,2023-03-29 05:43:00,2023-03-29 06:29:00,11.2,25,46,1
20830,27783,81,2023-08-22 01:21:00,2023-08-22 02:08:00,4.58,25,47,1
20831,27785,214,2023-08-20 02:27:00,2023-08-20 02:53:00,10.88,35,26,0
20832,27788,784,2023-10-20 12:30:00,2023-10-20 13:14:00,4.61,25,44,1
20833,27790,685,2024-04-04 14:45:00,2024-04-04 15:21:00,4.63,20,36,1
20834,27793,128,2024-02-29 18:00:00,2024-02-29 18:23:00,10.99,25,23,0
20835,27794,797,2023-09-09 14:19:00,2023-09-09 14:44:00,4.86,35,25,0
20836,27795,512,2024-09-19 22:06:00,2024-09-19 22:46:00,6.54,35,40,0
20837,27796,623,2023-12-04 12:06:00,2023-12-04 12:40:00,7.06,35,34,0
20838,27797,748,2024-01-09 20:36:00,2024-01-09 21:18:00,8.88,25,42,1
20839,27798,391,2023-10-23 22:19:00,2023-10-23 22:51:00,10.0,25,32,1
20840,27799,14,2023-01-11 13:32:00,2023-01-11 13:57:00,11.3,30,25,0
20841,27800,114,2024-01-27 16:19:00,2024-01-27 16:42:00,4.01,25,23,0
20842,27801,435,2024-08-10 17:44:00,2024-08-10 18:23:00,11.21,20,39,1
20843,27802,257,2024-10-26 21:44:00,2024-10-26 22:18:00,2.49,30,34,0
20844,27803,624,2023-12-14 14:56:00,2023-12-14 15:43:00,8.84,35,47,1
20845,27804,684,2024-06-06 22:49:00,2024-06-06 23:23:00,2.69,25,34,1
20846,27805,728,2023-09-01 00:48:00,2023-09-01 01:07:00,11.5,35,19,0
20847,27807,750,2023-01-04 02:40:00,2023-01-04 03:22:00,11.65,20,42,1
20848,27808,273,2024-03-24 04:26:00,2024-03-24 05:10:00,6.56,30,44,1
20849,27809,392,2023-08-09 10:36:00,2023-08-09 10:57:00,8.05,20,21,0
20850,27812,526,2024-12-24 06:00:00,2024-12-24 06:15:00,7.85,35,15,0
20851,27813,668,2024-09-16 04:43:00,2024-09-16 05:07:00,5.63,25,24,0
20852,27814,399,2023-04-17 08:08:00,2023-04-17 09:05:00,9.95,20,57,1
20853,27816,793,2023-12-21 17:20:00,2023-12-21 17:43:00,1.98,35,23,0
20854,27818,252,2024-10-28 23:15:00,2024-10-28 23:29:00,4.47,30,14,0
20855,27819,620,2023-05-25 14:26:00,2023-05-25 14:31:00,2.29,20,5,0
20856,27820,794,2024-03-19 12:32:00,2024-03-19 13:04:00,8.78,25,32,1
20857,27821,320,2023-02-05 16:27:00,2023-02-05 16:41:00,6.49,25,14,0
20858,27822,528,2024-08-03 20:47:00,2024-08-03 21:16:00,7.08,35,29,0
20859,27823,254,2024-12-24 19:18:00,2024-12-24 19:27:00,5.99,30,9,0
20860,27827,793,2024-01-19 15:08:00,2024-01-19 15:32:00,2.1,20,24,0
20861,27831,220,2023-05-25 20:07:00,2023-05-25 20:18:00,6.23,30,11,0
20862,27832,708,2023-10-26 07:48:00,2023-10-26 08:36:00,1.85,20,48,1
20863,27833,78,2024-10-30 18:15:00,2024-10-30 18:37:00,8.14,35,22,0
20864,27834,321,2024-09-29 01:28:00,2024-09-29 01:31:00,6.21,25,3,0
20865,27835,463,2023-03-31 04:53:00,2023-03-31 05:07:00,2.38,20,14,0
20866,27836,76,2024-06-26 13:14:00,2024-06-26 13:45:00,1.95,20,31,1
20867,27837,86,2024-07-13 20:24:00,2024-07-13 20:38:00,11.25,25,14,0
20868,27838,496,2024-06-17 14:04:00,2024-06-17 14:24:00,4.75,30,20,0
20869,27839,429,2023-03-24 00:45:00,2023-03-24 01:24:00,1.1,25,39,1
20870,27840,143,2023-09-30 16:04:00,2023-09-30 17:05:00,7.6,30,61,1
20871,27841,507,2024-02-26 23:11:00,2024-02-26 23:25:00,6.44,30,14,0
20872,27842,207,2024-12-11 21:59:00,2024-12-11 22:45:00,2.0,35,46,1
20873,27843,202,2023-08-06 04:14:00,2023-08-06 04:42:00,3.18,25,28,0
20874,27845,428,2023-02-26 02:10:00,2023-02-26 02:34:00,11.62,30,24,0
20875,27847,407,2023-09-05 17:07:00,2023-09-05 17:47:00,2.98,30,40,1
20876,27848,514,2024-03-31 19:27:00,2024-03-31 19:49:00,5.83,35,22,0
20877,27850,583,2024-08-17 07:38:00,2024-08-17 07:43:00,6.75,30,5,0
20878,27851,779,2024-05-05 13:17:00,2024-05-05 13:27:00,11.1,20,10,0
20879,27852,123,2024-02-27 04:57:00,2024-02-27 05:20:00,5.31,20,23,0
20880,27853,63,2024-11-25 11:12:00,2024-11-25 11:23:00,5.62,30,11,0
20881,27854,694,2023-01-09 10:36:00,2023-01-09 11:07:00,2.9,25,31,1
20882,27855,282,2024-09-02 23:37:00,2024-09-02 23:54:00,9.45,30,17,0
20883,27856,772,2023-02-11 19:12:00,2023-02-11 20:02:00,4.11,20,50,1
20884,27857,509,2023-12-11 15:05:00,2023-12-11 15:51:00,2.46,35,46,1
20885,27858,377,2024-03-30 21:50:00,2024-03-30 22:07:00,2.57,30,17,0
20886,27859,721,2023-09-17 04:45:00,2023-09-17 05:02:00,11.35,30,17,0
20887,27860,26,2024-03-14 05:32:00,2024-03-14 05:58:00,9.17,35,26,0
20888,27861,529,2023-08-09 00:20:00,2023-08-09 00:39:00,4.7,30,19,0
20889,27863,692,2023-10-31 20:34:00,2023-10-31 21:10:00,5.81,25,36,1
20890,27864,59,2023-05-30 18:49:00,2023-05-30 19:28:00,2.9,25,39,1
20891,27865,702,2023-06-09 20:50:00,2023-06-09 21:28:00,9.17,20,38,1
20892,27866,101,2023-10-26 18:45:00,2023-10-26 19:17:00,2.29,35,32,0
20893,27867,690,2023-02-20 04:15:00,2023-02-20 04:52:00,3.02,35,37,0
20894,27868,341,2024-11-19 01:11:00,2024-11-19 01:44:00,2.87,30,33,0
20895,27869,753,2023-05-21 04:21:00,2023-05-21 05:15:00,6.44,25,54,1
20896,27870,613,2024-04-26 11:55:00,2024-04-26 12:10:00,8.96,25,15,0
20897,27871,525,2023-08-04 13:57:00,2023-08-04 14:37:00,6.48,20,40,1
20898,27872,635,2023-01-15 03:32:00,2023-01-15 04:03:00,3.19,25,31,1
20899,27874,30,2023-05-28 16:27:00,2023-05-28 17:04:00,9.83,35,37,0
20900,27875,189,2024-12-28 21:30:00,2024-12-28 21:50:00,5.21,20,20,0
20901,27877,445,2024-06-12 02:48:00,2024-06-12 02:45:00,6.77,25,-3,0
20902,27878,90,2023-06-14 18:49:00,2023-06-14 19:16:00,9.48,25,27,0
20903,27881,206,2024-08-02 15:08:00,2024-08-02 15:47:00,9.63,30,39,1
20904,27882,721,2024-02-07 15:39:00,2024-02-07 16:08:00,11.51,30,29,0
20905,27884,71,2024-02-22 18:34:00,2024-02-22 19:04:00,6.25,25,30,0
20906,27885,770,2023-05-07 22:55:00,2023-05-07 23:51:00,2.96,30,56,1
20907,27886,379,2023-02-08 01:54:00,2023-02-08 02:16:00,3.46,25,22,0
20908,27887,130,2024-01-01 02:07:00,2024-01-01 02:36:00,8.65,25,29,0
20909,27888,51,2024-12-08 21:46:00,2024-12-08 22:40:00,6.31,35,54,1
20910,27889,514,2023-04-08 16:57:00,2023-04-08 17:22:00,8.5,25,25,0
20911,27891,794,2023-02-07 12:59:00,2023-02-07 13:28:00,8.18,25,29,0
20912,27893,267,2024-06-05 12:31:00,2024-06-05 13:07:00,9.44,25,36,1
20913,27894,248,2023-11-03 06:25:00,2023-11-03 06:50:00,7.71,25,25,0
20914,27895,684,2024-03-07 08:18:00,2024-03-07 08:54:00,3.6,25,36,1
20915,27896,493,2023-12-26 08:25:00,2023-12-26 08:28:00,8.57,25,3,0
20916,27897,454,2023-07-04 23:55:00,2023-07-05 00:27:00,1.68,25,32,1
20917,27898,721,2024-04-10 08:06:00,2024-04-10 08:40:00,9.44,25,34,1
20918,27899,754,2024-09-11 09:21:00,2024-09-11 09:35:00,10.43,25,14,0
20919,27900,716,2023-06-03 15:58:00,2023-06-03 16:08:00,3.86,20,10,0
20920,27901,224,2024-01-07 08:54:00,2024-01-07 09:25:00,7.8,20,31,1
20921,27902,38,2023-07-06 04:03:00,2023-07-06 04:12:00,4.6,30,9,0
20922,27904,288,2023-03-30 21:58:00,2023-03-30 22:44:00,5.31,25,46,1
20923,27905,474,2023-12-13 20:52:00,2023-12-13 21:05:00,11.3,30,13,0
20924,27906,700,2023-06-17 09:44:00,2023-06-17 10:19:00,4.73,25,35,1
20925,27907,40,2024-10-15 14:55:00,2024-10-15 15:32:00,6.1,20,37,1
20926,27909,739,2024-03-07 03:06:00,2024-03-07 03:51:00,5.96,30,45,1
20927,27910,463,2024-07-15 01:25:00,2024-07-15 01:36:00,11.19,20,11,0
20928,27911,430,2024-03-24 01:47:00,2024-03-24 02:17:00,3.36,25,30,0
20929,27912,286,2023-09-02 23:35:00,2023-09-02 23:45:00,7.71,25,10,0
20930,27913,340,2024-10-09 03:01:00,2024-10-09 03:55:00,6.2,30,54,1
20931,27915,286,2024-12-19 05:13:00,2024-12-19 05:50:00,9.04,35,37,0
20932,27916,652,2023-02-05 05:34:00,2023-02-05 05:50:00,6.5,20,16,0
20933,27917,187,2023-05-06 04:28:00,2023-05-06 05:18:00,7.13,25,50,1
20934,27919,235,2024-06-16 18:41:00,2024-06-16 19:03:00,9.08,35,22,0
20935,27920,529,2024-10-03 23:34:00,2024-10-04 00:15:00,5.51,30,41,1
20936,27921,682,2023-07-15 12:49:00,2023-07-15 13:20:00,5.94,20,31,1
20937,27923,609,2023-12-30 10:39:00,2023-12-30 11:03:00,3.77,30,24,0
20938,27924,449,2024-10-28 16:24:00,2024-10-28 17:24:00,5.25,25,60,1
20939,27926,351,2023-03-16 18:46:00,2023-03-16 18:53:00,4.13,35,7,0
20940,27927,666,2023-03-02 21:55:00,2023-03-02 22:14:00,6.35,35,19,0
20941,27928,682,2024-04-16 18:55:00,2024-04-16 19:40:00,6.95,35,45,1
20942,27929,622,2024-02-25 06:18:00,2024-02-25 06:37:00,9.96,30,19,0
20943,27930,1,2024-10-08 16:25:00,2024-10-08 17:28:00,2.08,30,63,1
20944,27931,731,2023-12-24 16:36:00,2023-12-24 17:25:00,7.36,20,49,1
20945,27932,495,2024-01-21 13:15:00,2024-01-21 13:55:00,7.51,25,40,1
20946,27933,198,2023-08-01 13:51:00,2023-08-01 14:24:00,4.76,20,33,1
20947,27934,440,2023-12-04 06:44:00,2023-12-04 06:57:00,4.0,20,13,0
20948,27935,629,2023-11-02 19:59:00,2023-11-02 20:49:00,1.66,20,50,1
20949,27936,494,2023-02-24 03:12:00,2023-02-24 03:59:00,11.11,30,47,1
20950,27937,457,2023-06-17 23:31:00,2023-06-17 23:44:00,4.72,20,13,0
20951,27939,405,2024-05-02 05:47:00,2024-05-02 06:10:00,5.66,20,23,0
20952,27940,601,2023-05-19 15:05:00,2023-05-19 15:48:00,11.78,20,43,1
20953,27941,335,2024-03-05 12:54:00,2024-03-05 13:02:00,3.11,35,8,0
20954,27942,568,2024-12-28 16:59:00,2024-12-28 17:22:00,11.02,30,23,0
20955,27944,775,2024-09-28 06:50:00,2024-09-28 07:19:00,2.42,30,29,0
20956,27945,466,2024-09-19 16:41:00,2024-09-19 17:06:00,6.83,30,25,0
20957,27946,749,2023-03-29 21:48:00,2023-03-29 22:08:00,6.98,35,20,0
20958,27947,599,2024-08-02 05:23:00,2024-08-02 06:07:00,9.09,30,44,1
20959,27948,372,2023-04-28 17:19:00,2023-04-28 17:45:00,6.25,30,26,0
20960,27950,87,2024-06-19 01:20:00,2024-06-19 01:59:00,1.76,30,39,1
20961,27951,124,2023-03-12 21:24:00,2023-03-12 21:32:00,7.7,20,8,0
20962,27952,719,2023-06-28 06:42:00,2023-06-28 07:27:00,6.8,20,45,1
20963,27954,590,2023-07-12 03:40:00,2023-07-12 04:36:00,8.42,25,56,1
20964,27958,566,2023-05-24 06:56:00,2023-05-24 07:42:00,7.21,35,46,1
20965,27959,200,2024-01-03 01:42:00,2024-01-03 02:20:00,9.28,30,38,1
20966,27960,731,2023-03-02 07:26:00,2023-03-02 08:20:00,6.25,30,54,1
20967,27961,162,2024-05-21 09:06:00,2024-05-21 10:03:00,3.03,30,57,1
20968,27962,342,2023-05-26 20:21:00,2023-05-26 20:44:00,2.23,30,23,0
20969,27963,553,2024-05-08 17:06:00,2024-05-08 17:35:00,2.31,30,29,0
20970,27964,785,2023-06-05 16:18:00,2023-06-05 16:39:00,2.26,25,21,0
20971,27966,555,2024-06-04 09:56:00,2024-06-04 10:42:00,3.81,35,46,1
20972,27968,696,2023-04-27 04:52:00,2023-04-27 05:11:00,6.47,25,19,0
20973,27969,531,2025-01-01 21:41:00,2025-01-01 21:44:00,1.93,35,3,0
20974,27970,417,2023-01-21 21:36:00,2023-01-21 22:12:00,1.64,25,36,1
20975,27972,177,2024-04-30 10:49:00,2024-04-30 11:32:00,4.18,25,43,1
20976,27973,24,2024-12-24 23:34:00,2024-12-25 00:07:00,6.14,20,33,1
20977,27974,231,2024-06-01 00:43:00,2024-06-01 01:31:00,6.02,25,48,1
20978,27975,605,2023-03-21 18:10:00,2023-03-21 19:01:00,7.51,30,51,1
20979,27976,580,2024-04-17 01:04:00,2024-04-17 01:17:00,4.79,20,13,0
20980,27977,91,2024-10-28 20:14:00,2024-10-28 21:07:00,8.98,25,53,1
20981,27978,306,2024-11-04 07:42:00,2024-11-04 07:57:00,10.95,25,15,0
20982,27979,552,2023-07-03 12:40:00,2023-07-03 13:18:00,9.27,25,38,1
20983,27980,182,2024-12-18 07:03:00,2024-12-18 07:59:00,7.51,35,56,1
20984,27981,484,2023-03-24 15:23:00,2023-03-24 15:51:00,8.8,25,28,0
20985,27982,136,2023-03-02 18:39:00,2023-03-02 19:13:00,8.83,25,34,1
20986,27984,720,2024-11-02 11:25:00,2024-11-02 12:03:00,6.59,20,38,1
20987,27985,30,2023-09-20 22:54:00,2023-09-20 23:12:00,7.82,30,18,0
20988,27986,525,2023-06-17 19:35:00,2023-06-17 20:16:00,10.71,35,41,1
20989,27988,352,2023-02-27 18:48:00,2023-02-27 19:12:00,1.72,25,24,0
20990,27989,177,2024-01-31 12:37:00,2024-01-31 13:42:00,8.45,30,65,1
20991,27990,514,2024-11-25 20:54:00,2024-11-25 21:27:00,7.66,25,33,1
20992,27991,585,2023-01-30 10:51:00,2023-01-30 11:19:00,5.15,30,28,0
20993,27992,291,2023-06-15 21:12:00,2023-06-15 21:45:00,2.76,25,33,1
20994,27993,242,2024-08-21 08:49:00,2024-08-21 09:22:00,2.74,35,33,0
20995,27994,531,2023-12-05 13:09:00,2023-12-05 13:16:00,9.88,25,7,0
20996,27998,409,2023-05-14 17:06:00,2023-05-14 17:21:00,1.94,20,15,0
20997,27999,558,2023-11-19 03:08:00,2023-11-19 03:28:00,10.11,25,20,0
20998,28000,643,2023-07-15 12:54:00,2023-07-15 13:31:00,7.19,20,37,1
20999,28001,752,2024-10-06 19:09:00,2024-10-06 19:39:00,8.68,25,30,0
21000,28002,112,2023-05-07 23:26:00,2023-05-08 00:12:00,11.09,20,46,1
21001,28003,440,2024-09-03 06:53:00,2024-09-03 07:42:00,9.59,35,49,1
21002,28004,477,2024-06-01 02:04:00,2024-06-01 02:57:00,8.05,30,53,1
21003,28008,403,2023-11-27 06:34:00,2023-11-27 07:30:00,8.22,25,56,1
21004,28009,243,2024-05-30 10:34:00,2024-05-30 10:45:00,3.81,30,11,0
21005,28010,761,2024-05-05 09:57:00,2024-05-05 10:38:00,8.32,35,41,1
21006,28011,527,2024-04-09 12:59:00,2024-04-09 13:34:00,5.49,25,35,1
21007,28012,398,2023-10-09 23:51:00,2023-10-10 00:01:00,9.51,25,10,0
21008,28013,512,2023-08-03 15:18:00,2023-08-03 15:37:00,6.94,30,19,0
21009,28014,692,2023-05-09 15:14:00,2023-05-09 15:54:00,7.59,35,40,0
21010,28015,757,2024-01-14 02:39:00,2024-01-14 02:38:00,8.57,30,-1,0
21011,28017,261,2023-08-06 15:48:00,2023-08-06 16:06:00,11.89,25,18,0
21012,28018,625,2024-01-15 22:13:00,2024-01-15 22:48:00,4.45,30,35,0
21013,28019,20,2023-03-31 23:34:00,2023-04-01 00:19:00,1.99,35,45,1
21014,28020,481,2024-11-24 05:03:00,2024-11-24 05:40:00,8.01,30,37,1
21015,28021,102,2023-11-20 08:29:00,2023-11-20 09:06:00,2.83,30,37,1
21016,28022,626,2024-05-03 08:49:00,2024-05-03 09:14:00,3.59,25,25,0
21017,28023,725,2023-08-07 20:42:00,2023-08-07 21:20:00,8.51,25,38,1
21018,28024,10,2024-08-18 19:45:00,2024-08-18 20:25:00,3.05,20,40,1
21019,28026,228,2024-04-15 05:41:00,2024-04-15 06:04:00,6.72,30,23,0
21020,28027,561,2023-10-06 00:42:00,2023-10-06 01:27:00,9.96,20,45,1
21021,28028,211,2023-06-03 12:34:00,2023-06-03 12:32:00,2.38,20,-2,0
21022,28030,168,2023-08-22 00:11:00,2023-08-22 00:29:00,8.16,20,18,0
21023,28034,37,2023-12-19 04:54:00,2023-12-19 05:19:00,5.99,20,25,0
21024,28035,308,2024-12-20 01:42:00,2024-12-20 02:09:00,5.04,20,27,1
21025,28037,459,2024-04-23 23:53:00,2024-04-24 00:25:00,6.67,20,32,1
21026,28039,388,2023-03-21 02:40:00,2023-03-21 02:57:00,9.0,25,17,0
21027,28040,380,2023-01-20 04:03:00,2023-01-20 04:24:00,7.79,25,21,0
21028,28041,449,2024-10-23 13:44:00,2024-10-23 14:21:00,2.05,30,37,1
21029,28042,75,2023-12-31 23:23:00,2023-12-31 23:48:00,10.12,25,25,0
21030,28043,388,2024-11-08 01:44:00,2024-11-08 02:17:00,7.74,25,33,1
21031,28044,52,2023-03-05 00:55:00,2023-03-05 01:41:00,5.12,30,46,1
21032,28045,708,2023-04-12 12:57:00,2023-04-12 13:21:00,11.46,25,24,0
21033,28047,552,2023-08-22 06:37:00,2023-08-22 06:38:00,8.04,30,1,0
21034,28048,792,2023-10-28 07:52:00,2023-10-28 08:19:00,7.66,20,27,1
21035,28050,231,2024-04-30 06:33:00,2024-04-30 07:33:00,6.11,35,60,1
21036,28051,71,2023-01-11 20:48:00,2023-01-11 20:49:00,8.69,20,1,0
21037,28052,493,2024-12-27 13:59:00,2024-12-27 14:31:00,9.23,35,32,0
21038,28054,647,2024-06-25 11:48:00,2024-06-25 11:58:00,1.04,25,10,0
21039,28055,690,2024-05-26 05:41:00,2024-05-26 06:08:00,4.73,25,27,0
21040,28057,351,2023-05-18 13:46:00,2023-05-18 13:58:00,1.74,25,12,0
21041,28058,440,2023-04-12 12:53:00,2023-04-12 13:32:00,4.88,25,39,1
21042,28059,480,2024-02-01 06:24:00,2024-02-01 07:20:00,9.24,30,56,1
21043,28060,475,2023-10-02 12:44:00,2023-10-02 13:34:00,1.89,25,50,1
21044,28062,622,2024-03-29 03:45:00,2024-03-29 04:21:00,2.8,30,36,1
21045,28064,621,2024-11-07 04:07:00,2024-11-07 04:41:00,9.93,20,34,1
21046,28067,570,2024-09-07 05:07:00,2024-09-07 05:28:00,8.99,25,21,0
21047,28068,186,2024-10-20 19:02:00,2024-10-20 19:35:00,6.74,20,33,1
21048,28069,586,2023-06-16 03:10:00,2023-06-16 03:51:00,6.89,25,41,1
21049,28071,483,2023-01-06 02:51:00,2023-01-06 03:10:00,3.6,25,19,0
21050,28072,197,2023-05-07 17:29:00,2023-05-07 18:24:00,8.9,30,55,1
21051,28074,200,2023-12-06 11:53:00,2023-12-06 12:09:00,5.47,20,16,0
21052,28075,540,2024-08-24 11:29:00,2024-08-24 11:53:00,10.79,30,24,0
21053,28076,438,2024-12-01 18:21:00,2024-12-01 19:05:00,2.52,20,44,1
21054,28077,738,2024-10-03 00:36:00,2024-10-03 01:15:00,1.24,35,39,0
21055,28081,708,2024-06-16 12:02:00,2024-06-16 12:26:00,1.54,30,24,0
21056,28082,640,2024-02-04 20:31:00,2024-02-04 20:45:00,11.11,25,14,0
21057,28083,638,2023-08-29 09:02:00,2023-08-29 09:45:00,1.28,30,43,1
21058,28087,752,2024-04-22 05:42:00,2024-04-22 05:57:00,4.21,25,15,0
21059,28088,2,2023-01-25 16:07:00,2023-01-25 16:14:00,2.97,30,7,0
21060,28091,570,2023-10-29 00:08:00,2023-10-29 00:35:00,8.16,25,27,0
21061,28092,513,2024-04-11 06:43:00,2024-04-11 07:14:00,11.92,20,31,1
21062,28093,362,2023-09-12 18:35:00,2023-09-12 19:30:00,2.91,20,55,1
21063,28095,773,2024-03-10 17:56:00,2024-03-10 18:08:00,2.04,35,12,0
21064,28096,634,2023-04-27 20:44:00,2023-04-27 21:15:00,1.44,35,31,0
21065,28097,246,2024-07-07 19:44:00,2024-07-07 20:17:00,1.09,30,33,0
21066,28098,674,2024-07-06 00:36:00,2024-07-06 00:52:00,9.3,25,16,0
21067,28099,778,2024-07-20 02:37:00,2024-07-20 03:09:00,6.58,35,32,0
21068,28100,126,2024-12-13 08:56:00,2024-12-13 09:12:00,1.05,20,16,0
21069,28101,222,2024-07-28 12:19:00,2024-07-28 13:00:00,9.14,25,41,1
21070,28102,240,2023-06-22 13:21:00,2023-06-22 13:26:00,3.89,25,5,0
21071,28103,63,2023-12-22 12:52:00,2023-12-22 13:12:00,5.09,35,20,0
21072,28105,527,2024-04-17 13:29:00,2024-04-17 13:36:00,7.65,20,7,0
21073,28107,499,2024-03-02 14:29:00,2024-03-02 15:00:00,11.94,20,31,1
21074,28108,696,2023-09-11 03:36:00,2023-09-11 03:42:00,9.39,25,6,0
21075,28109,364,2024-07-22 15:31:00,2024-07-22 16:20:00,4.71,30,49,1
21076,28110,302,2023-05-17 11:44:00,2023-05-17 12:14:00,10.59,20,30,1
21077,28111,669,2023-11-17 16:59:00,2023-11-17 17:20:00,11.44,25,21,0
21078,28112,651,2023-02-01 13:39:00,2023-02-01 14:35:00,10.04,25,56,1
21079,28113,88,2024-05-09 03:36:00,2024-05-09 03:56:00,1.18,20,20,0
21080,28114,244,2024-09-13 18:09:00,2024-09-13 18:23:00,9.11,25,14,0
21081,28115,359,2024-08-29 17:12:00,2024-08-29 17:42:00,4.81,20,30,1
21082,28116,147,2024-04-12 07:52:00,2024-04-12 08:21:00,1.12,25,29,0
21083,28117,732,2023-04-14 09:00:00,2023-04-14 09:25:00,3.81,20,25,0
21084,28118,632,2023-04-30 13:54:00,2023-04-30 14:18:00,1.6,35,24,0
21085,28119,19,2024-09-26 19:51:00,2024-09-26 20:01:00,8.69,20,10,0
21086,28120,620,2023-05-22 19:33:00,2023-05-22 20:16:00,9.92,30,43,1
21087,28121,233,2024-01-19 21:48:00,2024-01-19 22:16:00,1.76,35,28,0
21088,28123,514,2024-11-20 17:24:00,2024-11-20 18:09:00,2.81,35,45,1
21089,28124,74,2024-03-26 08:44:00,2024-03-26 09:27:00,11.87,25,43,1
21090,28125,283,2023-03-11 12:13:00,2023-03-11 12:57:00,4.4,30,44,1
21091,28126,16,2024-08-05 21:30:00,2024-08-05 22:07:00,7.09,30,37,1
21092,28127,94,2024-05-14 18:26:00,2024-05-14 18:41:00,1.87,35,15,0
21093,28129,34,2024-02-04 06:58:00,2024-02-04 07:23:00,1.82,25,25,0
21094,28130,58,2023-08-17 22:50:00,2023-08-17 23:11:00,4.59,30,21,0
